,loss,output1_loss,output2_loss,output1_acc,output1_recall,output1_precision,output2_acc,output2_recall,output2_precision,val_loss,val_output1_loss,val_output2_loss,val_output1_acc,val_output1_recall,val_output1_precision,val_output2_acc,val_output2_recall,val_output2_precision
0,4.056056022644043,2.005976676940918,2.050063133239746,0.16711898148059845,0.0,0.0,0.26151758432388306,0.0,0.0,4.066575325789986,2.0528717041015625,2.0171518325805664,0.06460576504468918,0.0,0.0,0.3122611939907074,0.0,0.0
1,4.04828155040741,1.953573226928711,2.0946919918060303,0.28136128187179565,0.0,0.0,0.18671298027038574,0.0,0.0,4.025468736027793,1.9841340780258179,2.0418124198913574,0.09708231687545776,0.0,0.0,0.28864189982414246,0.0,0.0
2,4.027151584625244,1.9782968759536743,2.0488386154174805,0.1656426340341568,0.0,0.0,0.27058184146881104,0.0,0.0,4.03138264983675,1.9116878509521484,2.1195895671844482,0.36748871207237244,0.0,0.0,0.14119486510753632,0.0,0.0
3,4.017843842506409,1.9517230987548828,2.0661046504974365,0.2350955307483673,0.0,0.0,0.2359965294599533,0.0,0.0,4.010561812292498,1.9768165349960327,2.0321147441864014,0.1097603365778923,0.0,0.0,0.29280999302864075,0.0,0.0
4,4.004389762878418,1.9362051486968994,2.0681684017181396,0.284943550825119,0.0,0.0,0.23128527402877808,0.0,0.0,3.996607367385382,1.9337811470031738,2.063291311264038,0.29315733909606934,0.0,0.0,0.2304619699716568,0.0,0.0
5,3.9933266043663025,1.9564266204833984,2.03688383102417,0.18990446627140045,0.0,0.0,0.2893291413784027,0.0,0.0,3.988130671897668,1.9301234483718872,2.0577642917633057,0.3011462390422821,0.0,0.0,0.23515109717845917,0.0,0.0
6,3.9835124611854553,1.921790361404419,2.061706066131592,0.33523663878440857,0.0,0.0,0.2317846268415451,0.0,0.0,3.9809753807024144,1.9484370946884155,2.0325257778167725,0.21170544624328613,0.0,0.0,0.2770059108734131,0.0,0.0
7,3.9735718965530396,1.9410414695739746,2.0325143337249756,0.24265089631080627,0.0,0.0,0.2837711572647095,0.0,0.0,3.9715491079050205,1.9124666452407837,2.0579686164855957,0.34977424144744873,0.0,0.0,0.21830496191978455,0.0,0.0
8,3.963475525379181,1.9201645851135254,2.043294906616211,0.3271276652812958,0.0,0.0,0.2531697750091553,0.0,0.0,3.96221387622339,1.9374542236328125,2.02461838722229,0.25286558270454407,0.0,0.0,0.27804791927337646,0.0,0.0
9,3.9528884887695312,1.9188517332077026,2.0340209007263184,0.31929004192352295,0.0,0.0,0.26259225606918335,0.0,0.0,3.950320599103148,1.9111865758895874,2.038726329803467,0.3327544331550598,0.0,0.0,0.23202501237392426,0.0,0.0
10,3.9418347477912903,1.9173098802566528,2.0245091915130615,0.3209509253501892,0.0,0.0,0.270929217338562,0.0,0.0,3.939803497291928,1.9090356826782227,2.0320322513580322,0.3324070870876312,0.0,0.0,0.23654046654701233,0.0,0.0
11,3.9305848479270935,1.9036839008331299,2.026885509490967,0.3418258726596832,0.0,0.0,0.2585866153240204,0.0,0.0,3.929632906865726,1.9155815839767456,2.0152952671051025,0.3044459819793701,0.0,0.0,0.2671066224575043,0.0,0.0
12,3.9189082384109497,1.9003777503967285,2.01851487159729,0.33528006076812744,0.0,0.0,0.2732631266117096,0.0,0.0,3.9171636681790236,1.89982271194458,2.01810359954834,0.32650226354599,0.0,0.0,0.26450157165527344,0.0,0.0
13,3.906496286392212,1.895680546760559,2.0108001232147217,0.3324902355670929,0.0,0.0,0.2863655984401703,0.0,0.0,3.904736083263571,1.8891750574111938,2.0186378955841064,0.33570683002471924,0.0,0.0,0.27440083026885986,0.0,0.0
14,3.8932852745056152,1.8870837688446045,2.00618577003479,0.33829787373542786,0.0,0.0,0.29529961943626404,0.0,0.0,3.891132688638277,1.883157730102539,2.0094711780548096,0.3301493525505066,0.0,0.0,0.2881208658218384,0.0,0.0
15,3.879034459590912,1.8783162832260132,2.000702381134033,0.34279200434684753,0.0,0.0,0.30570995807647705,0.0,0.0,3.876239473847061,1.8767560720443726,1.9990161657333374,0.33136504888534546,0.0,0.0,0.2985411584377289,0.0,0.0
16,3.863295078277588,1.8689794540405273,1.9943000078201294,0.34690621495246887,0.0,0.0,0.31532782316207886,0.0,0.0,3.8598018914885555,1.8667887449264526,1.9902677536010742,0.33101770281791687,0.0,0.0,0.3113928437232971,0.0,0.0
17,3.8459300994873047,1.8587994575500488,1.9871149063110352,0.3527030050754547,0.0,0.0,0.3249891400337219,0.0,0.0,3.8414966408350932,1.8545937538146973,1.9840644598007202,0.3393539488315582,0.0,0.0,0.32129210233688354,0.0,0.0
18,3.8266431093215942,1.8471654653549194,1.9794620275497437,0.3600738048553467,0.0,0.0,0.3352583646774292,0.0,0.0,3.821028848040555,1.8411449193954468,1.9801748991012573,0.34873220324516296,0.0,0.0,0.3294546604156494,0.0,0.0
19,3.8052936792373657,1.8332701921463013,1.9720077514648438,0.3702996075153351,0.0,0.0,0.34539729356765747,0.0,0.0,3.7984769800629374,1.8273369073867798,1.9716154336929321,0.3647099733352661,0.0,0.0,0.33883291482925415,0.0,0.0
20,3.781818211078644,1.8172886371612549,1.964513897895813,0.3849869668483734,0.0,0.0,0.3510529696941376,0.0,0.0,3.7736035236346717,1.813645362854004,1.9614896774291992,0.3763459622859955,0.0,0.0,0.3471691608428955,0.0,0.0
21,3.7560736536979675,1.800563931465149,1.9554938077926636,0.39931610226631165,0.0,0.0,0.35451585054397583,0.0,0.0,3.7461401180659535,1.7936854362487793,1.9540375471115112,0.40291768312454224,0.0,0.0,0.3475165069103241,0.0,0.0
22,3.728144407272339,1.7801823616027832,1.9479464292526245,0.41873642802238464,0.0,0.0,0.35229048132896423,2.1710811779485084e-05,1.0,3.716938044470853,1.775057315826416,1.9394351243972778,0.412295937538147,0.0,0.0,0.34873220324516296,0.0,0.0
23,3.6985923051834106,1.7573981285095215,1.941178321838379,0.44026270508766174,0.0,0.0,0.3481979966163635,7.598783849971369e-05,1.0,3.6879072691177734,1.7634555101394653,1.9233437776565552,0.4145536720752716,0.0,0.0,0.35290032625198364,0.0006946856738068163,0.800000011920929
24,3.667545735836029,1.738145112991333,1.9293849468231201,0.4538319706916809,3.256621857872233e-05,1.0,0.34249892830848694,0.00030395135399885476,0.5283018946647644,3.654283976380963,1.715762734413147,1.9354900121688843,0.4678708016872406,0.001042028539814055,1.0,0.3232024908065796,0.0006946856738068163,0.6666666865348816
25,3.6352269649505615,1.7070361375808716,1.9281750917434692,0.480471134185791,0.0006079027079977095,1.0,0.3276704251766205,0.0007598784286528826,0.5147058963775635,3.622199872749967,1.7088088989257812,1.9191217422485352,0.47012850642204285,0.0017367141554132104,1.0,0.32511287927627563,0.002952414099127054,0.53125
26,3.6019310355186462,1.6858454942703247,1.9160698652267456,0.49400782585144043,0.003951367922127247,1.0,0.3212548792362213,0.0034737298265099525,0.5306799411773682,3.587925320493136,1.671645164489746,1.9240728616714478,0.49774226546287537,0.013025356456637383,1.0,0.30653005838394165,0.005731156561523676,0.5409836173057556
27,3.568642556667328,1.6545910835266113,1.914035677909851,0.5128093957901001,0.015523230656981468,1.0,0.3095093369483948,0.00778332632035017,0.5390977263450623,3.5548124634668867,1.6448391675949097,1.910645842552185,0.5095519423484802,0.019624870270490646,1.0,0.3013198971748352,0.011288641951978207,0.5416666865348816
28,3.5366514921188354,1.631669282913208,1.9049663543701172,0.5231111645698547,0.021895354613661766,1.0,0.3059596121311188,0.01291793305426836,0.5391934514045715,3.5224580657941758,1.604762077331543,1.9152249097824097,0.5137200355529785,0.027787426486611366,1.0,0.2981938123703003,0.013546369969844818,0.5379310250282288
29,3.5040058493614197,1.5975735187530518,1.906416416168213,0.5323816537857056,0.03184976056218147,1.0,0.2998371720314026,0.016283109784126282,0.5317263603210449,3.4926413526631097,1.6021366119384766,1.8856358528137207,0.5335186123847961,0.027440084144473076,1.0,0.29906216263771057,0.020666899159550667,0.5173913240432739
30,3.4728455543518066,1.5794148445129395,1.8934149742126465,0.5418150424957275,0.043844982981681824,1.0,0.2981654405593872,0.021113764494657516,0.5161889791488647,3.4604665884420083,1.559407114982605,1.907159447669983,0.5239666700363159,0.06564779579639435,1.0,0.29298368096351624,0.022577283903956413,0.5439330339431763
31,3.442996025085449,1.5497827529907227,1.8931975364685059,0.5426508784294128,0.06492618471384048,1.0,0.29591837525367737,0.024902300909161568,0.5242230296134949,3.432468379193936,1.544171929359436,1.8775540590286255,0.5357763171195984,0.06998957693576813,1.0,0.29246264696121216,0.03126085549592972,0.5454545617103577
32,3.413533329963684,1.5289266109466553,1.8845908641815186,0.5463091731071472,0.07739904522895813,1.0,0.2944962978363037,0.03321754187345505,0.5521472096443176,3.405481386863759,1.5280046463012695,1.8777014017105103,0.532823920249939,0.07971517741680145,1.0,0.2898575961589813,0.037339355796575546,0.5764074921607971
33,3.387666404247284,1.5077531337738037,1.8798975944519043,0.5481871366500854,0.08763569593429565,0.9996285438537598,0.292553186416626,0.04437689855694771,0.6087862849235535,3.384490175767258,1.5368515253067017,1.8539167642593384,0.525877058506012,0.07954150438308716,1.0,0.28951025009155273,0.04810698330402374,0.5995671153068542
34,3.36184024810791,1.49830961227417,1.8635149002075195,0.5475032329559326,0.09231436997652054,0.9995298385620117,0.2917173206806183,0.05441815033555031,0.6406390070915222,3.3544499098157337,1.4676737785339355,1.88735830783844,0.5349079370498657,0.10507120192050934,0.9983498454093933,0.2877735197544098,0.058353595435619354,0.6913580298423767
35,3.335829436779022,1.4690346717834473,1.866779088973999,0.5505102276802063,0.10321319848299026,0.9990543127059937,0.2899370491504669,0.06589231640100479,0.6922901272773743,3.3333391493995723,1.4952298402786255,1.834416389465332,0.5390760898590088,0.09725598990917206,0.9982174634933472,0.287078857421875,0.07641541957855225,0.7108238935470581
36,3.3113114833831787,1.465987205505371,1.845308542251587,0.5590642690658569,0.10473296046257019,0.9989646077156067,0.29348674416542053,0.08138298243284225,0.7314146161079407,3.3032168549520766,1.4500970840454102,1.8549138307571411,0.5524487495422363,0.10941299051046371,0.9984152317047119,0.30982980132102966,0.08770406246185303,0.7548580169677734
37,3.2857648730278015,1.4417836666107178,1.8439655303955078,0.5592488050460815,0.11156100779771805,0.9984455704689026,0.30402734875679016,0.10378853976726532,0.7828543186187744,3.27913806106366,1.4370592832565308,1.8412128686904907,0.5587009191513062,0.11149704456329346,0.9984447956085205,0.3039249777793884,0.116880863904953,0.8069544434547424
38,3.261276602745056,1.428835391998291,1.8324254751205444,0.5637103915214539,0.11556664854288101,0.9976571798324585,0.30065131187438965,0.1278875321149826,0.8263309001922607,3.2584104051851654,1.4445933103561401,1.8128466606140137,0.5350816249847412,0.10889197885990143,0.9984076619148254,0.28916290402412415,0.1705453246831894,0.850953221321106
39,3.241823375225067,1.4181170463562012,1.8236905336380005,0.5516717433929443,0.12524966895580292,0.9960290193557739,0.3146982192993164,0.14360617101192474,0.8433635234832764,3.2437497076370434,1.431752324104309,1.816225528717041,0.5220562815666199,0.11375477910041809,0.9984756112098694,0.2879472076892853,0.20354290306568146,0.8425593376159668
40,3.220801293849945,1.4093667268753052,1.8114187717437744,0.5573708415031433,0.12414242327213287,0.996688187122345,0.29837170243263245,0.18201258778572083,0.8605964183807373,3.230645967714072,1.4173892736434937,1.8143340349197388,0.5224035978317261,0.12365404516458511,0.9660786986351013,0.3509899377822876,0.09169850498437881,0.802431583404541
41,3.209582507610321,1.394570231437683,1.814996600151062,0.5454515814781189,0.13478071987628937,0.9728120565414429,0.320125937461853,0.14865392446517944,0.838322639465332,3.1968158871484076,1.3986124992370605,1.8049883842468262,0.5352553129196167,0.11809656023979187,0.9941520690917969,0.28586316108703613,0.20319555699825287,0.887035608291626
42,3.194954991340637,1.398394227027893,1.7965450286865234,0.5485888123512268,0.13454189896583557,0.9341272115707397,0.30811983346939087,0.17332826554775238,0.8227867484092712,3.1944372351693793,1.3850784301757812,1.8144841194152832,0.5164988040924072,0.16846127808094025,0.9979423880577087,0.280131995677948,0.21743661165237427,0.8231426477432251
43,3.1700246930122375,1.366739273071289,1.803269624710083,0.5574142336845398,0.16224490106105804,0.9924302697181702,0.28899261355400085,0.1976335197687149,0.843768835067749,3.1759419913257148,1.3441232442855835,1.8386679887771606,0.5164988040924072,0.20788468420505524,0.9933609962463379,0.2936783730983734,0.21761028468608856,0.8276090025901794
44,3.152127981185913,1.3455560207366943,1.8065563440322876,0.568139374256134,0.1801346093416214,0.989682137966156,0.29578810930252075,0.20079244673252106,0.8455384969711304,3.1530084280389676,1.355423927307129,1.788155198097229,0.5210142135620117,0.17523445188999176,0.9980217814445496,0.2810003459453583,0.21865230798721313,0.819128155708313
45,3.129272937774658,1.3384430408477783,1.7908142805099487,0.5663807988166809,0.18966566026210785,0.9920508861541748,0.29193443059921265,0.21258141100406647,0.8503256440162659,3.1318633766710944,1.336086392402649,1.8009285926818848,0.5210142135620117,0.20475859940052032,0.9966187477111816,0.2768322229385376,0.21813128888607025,0.8446536660194397
46,3.1101375222206116,1.325000286102295,1.7851216793060303,0.5721341967582703,0.2008792906999588,0.9930238723754883,0.28723403811454773,0.2169235795736313,0.8566835522651672,3.1131045024980475,1.3136941194534302,1.800561547279358,0.5218825936317444,0.2195206731557846,0.9968454241752625,0.2804793417453766,0.21795763075351715,0.8468286395072937
47,3.09189236164093,1.3055965900421143,1.7862802743911743,0.5629070997238159,0.22130915522575378,0.9932280778884888,0.2863764762878418,0.21804168820381165,0.8458687663078308,3.0961026692398725,1.3101361989974976,1.7895053625106812,0.5257033705711365,0.21778395771980286,0.996820330619812,0.28221604228019714,0.21830496191978455,0.8307997584342957
48,3.075187563896179,1.2936546802520752,1.781517505645752,0.5602149367332458,0.2259444147348404,0.9930343627929688,0.28561657667160034,0.21876899898052216,0.8237819075584412,3.077894746449806,1.2962175607681274,1.787339687347412,0.5350816249847412,0.22855158150196075,0.9947090148925781,0.2829107344150543,0.2163945883512497,0.8295605778694153
49,3.0591739416122437,1.2825844287872314,1.7765741348266602,0.5654906630516052,0.22844116389751434,0.9931568503379822,0.2831198573112488,0.21793313324451447,0.8069131970405579,3.0611129429821506,1.2754416465759277,1.7905336618423462,0.5732893347740173,0.24053490161895752,0.9892857074737549,0.2830843925476074,0.21378950774669647,0.8077427744865417
50,3.043079674243927,1.2670267820358276,1.7760374546051025,0.5690621137619019,0.2343030869960785,0.9922309517860413,0.2817629277706146,0.2175966203212738,0.7870352268218994,3.04674200458467,1.258276343345642,1.780155062675476,0.5797151923179626,0.24383465945720673,0.988036572933197,0.28204238414764404,0.20857936143875122,0.7839425802230835
51,3.0278873443603516,1.252638578414917,1.775233268737793,0.5701801776885986,0.23679982125759125,0.99177086353302,0.2808510661125183,0.2148827612400055,0.7794227600097656,3.0311063875461377,1.2536011934280396,1.7832568883895874,0.5698159337043762,0.2445293515920639,0.9894589185714722,0.27891629934310913,0.2091003805398941,0.7722899317741394
52,3.012834668159485,1.2406032085418701,1.7722159624099731,0.57429438829422,0.23861268162727356,0.9921462535858154,0.2771602272987366,0.21382978558540344,0.7688524723052979,3.0168037457613535,1.2342604398727417,1.7848700284957886,0.5526224374771118,0.2445293515920639,0.9936485290527344,0.2664119601249695,0.21066342294216156,0.7609786987304688
53,2.9993231892585754,1.229310393333435,1.7699973583221436,0.566630482673645,0.2387646585702896,0.992733359336853,0.26199522614479065,0.21257056295871735,0.7569092512130737,3.0098536605013457,1.208819031715393,1.8030589818954468,0.6031607985496521,0.24609239399433136,0.986082136631012,0.2837790846824646,0.20493227243423462,0.8538350462913513
54,2.9939098358154297,1.2166507244110107,1.7772436141967773,0.5814915299415588,0.22580330073833466,0.9887346625328064,0.25953105092048645,0.2094767689704895,0.7620646357536316,2.9958333221314972,1.2423286437988281,1.7569913864135742,0.529697835445404,0.2370614856481552,0.9956236481666565,0.22177839279174805,0.2054532766342163,0.6971125602722168
55,2.975781798362732,1.2073826789855957,1.7683836221694946,0.5691272020339966,0.2384498417377472,0.9929032921791077,0.24297654628753662,0.2091076821088791,0.7359593510627747,2.9773478202415697,1.1947206258773804,1.7811341285705566,0.604376494884491,0.24574504792690277,0.9888190031051636,0.2658909261226654,0.20302188396453857,0.7751989364624023
56,2.9594585299491882,1.1873960494995117,1.7720470428466797,0.5958532094955444,0.2408054769039154,0.992394745349884,0.24347589910030365,0.20847807824611664,0.7528715133666992,2.9655636917099684,1.199360966682434,1.7626123428344727,0.5288294553756714,0.24574504792690277,0.99507737159729,0.21882598102092743,0.20319555699825287,0.6610169410705566
57,2.9467164874076843,1.1758261919021606,1.7708752155303955,0.5817737579345703,0.24088145792484283,0.9929744601249695,0.22977638244628906,0.20788101851940155,0.7259287238121033,2.9508116193925726,1.1697036027908325,1.7810572385787964,0.6026397943496704,0.24591872096061707,0.9895178079605103,0.2195206731557846,0.2023271918296814,0.7639344334602356
58,2.93319970369339,1.1595942974090576,1.773590087890625,0.5979374647140503,0.24102257192134857,0.9925790429115295,0.224272683262825,0.20721884071826935,0.733994722366333,2.937666585603577,1.1677864789962769,1.776450514793396,0.5854463577270508,0.24574504792690277,0.9943780899047852,0.21882598102092743,0.2023271918296814,0.7107992768287659
59,2.920493006706238,1.1482923030853271,1.7721853256225586,0.600227952003479,0.2410334348678589,0.9932453632354736,0.22399044036865234,0.20693659782409668,0.7275954484939575,2.9247477661615116,1.145878553390503,1.7744475603103638,0.6059395670890808,0.24591872096061707,0.9936842322349548,0.21882598102092743,0.2025008648633957,0.7324120402336121
60,2.9081050753593445,1.1367400884628296,1.771349549293518,0.6085432171821594,0.24112027883529663,0.9936032295227051,0.22394701838493347,0.20684975385665894,0.7195725440979004,2.9127182067786292,1.137007236480713,1.7830454111099243,0.6080236434936523,0.24591872096061707,0.9936842322349548,0.21882598102092743,0.201979860663414,0.7379441857337952
61,2.8956156969070435,1.120398759841919,1.7752015590667725,0.6180959343910217,0.24166305363178253,0.9933071732521057,0.22392530739307404,0.20661094784736633,0.7297090291976929,2.9017262212018577,1.1312707662582397,1.7718385457992554,0.601597785949707,0.25738102197647095,0.9952988624572754,0.21882598102092743,0.201979860663414,0.6845203042030334
62,2.8843244314193726,1.111305832862854,1.773003339767456,0.6174771785736084,0.2506513297557831,0.9940161108970642,0.22394701838493347,0.20637212693691254,0.7160452008247375,2.888588362246928,1.1141650676727295,1.779585361480713,0.6092393398284912,0.2615491449832916,0.9953734278678894,0.21882598102092743,0.2016325145959854,0.7179962992668152
63,2.8720902800559998,1.0983521938323975,1.7737228870391846,0.6204190254211426,0.26217976212501526,0.9945642948150635,0.22401215136051178,0.20619843900203705,0.7146350741386414,2.8781198340598473,1.0885629653930664,1.7839117050170898,0.6075025796890259,0.2551233172416687,0.9945836067199707,0.21865230798721313,0.20145884156227112,0.7435897588729858
64,2.861794114112854,1.0862452983856201,1.775533676147461,0.6193877458572388,0.27040815353393555,0.9941730499267578,0.22403386235237122,0.20582935214042664,0.7060772776603699,2.866083451880892,1.0825523138046265,1.787521243095398,0.6078499555587769,0.27509552240371704,0.9949748516082764,0.21830496191978455,0.20128516852855682,0.7368086576461792
65,2.8493612408638,1.0722534656524658,1.7770923376083374,0.6200281977653503,0.2810898721218109,0.994087815284729,0.22392530739307404,0.20557968318462372,0.7210630774497986,2.854262184376268,1.0758299827575684,1.7771247625350952,0.6081972718238831,0.29176798462867737,0.9946714043617249,0.21830496191978455,0.20111149549484253,0.7264742851257324
66,2.837957501411438,1.061374545097351,1.7765676975250244,0.6190729737281799,0.2920212745666504,0.994124174118042,0.223664790391922,0.20549283921718597,0.720785915851593,2.843153032837497,1.060602068901062,1.7840346097946167,0.6073289513587952,0.2974991202354431,0.9941961765289307,0.21795763075351715,0.20111149549484253,0.7210460901260376
67,2.8273026943206787,1.0511064529418945,1.7761809825897217,0.6175640225410461,0.2977854907512665,0.9939130544662476,0.2236105054616928,0.2055036872625351,0.713381290435791,2.834642595116899,1.0450364351272583,1.7996768951416016,0.5949982404708862,0.2938520312309265,0.9935408234596252,0.21795763075351715,0.20076414942741394,0.7458064556121826
68,2.828583538532257,1.0503281354904175,1.7782402038574219,0.6136561036109924,0.3057533800601959,0.9941759705543518,0.2235996574163437,0.20416846871376038,0.6575763821601868,2.8266724735218935,1.0288559198379517,1.7940655946731567,0.5923932194709778,0.28933656215667725,0.9928486347198486,0.21813128888607025,0.19920110702514648,0.7616201639175415
69,2.814571440219879,1.0313823223114014,1.7831737995147705,0.6071428656578064,0.290056437253952,0.9933823943138123,0.22368650138378143,0.20365826785564423,0.7001679539680481,2.814491438426753,1.0183476209640503,1.7938188314437866,0.5936089158058167,0.3049670159816742,0.9943374991416931,0.21795763075351715,0.20128516852855682,0.7307692170143127
70,2.810081720352173,1.0292989015579224,1.7807676792144775,0.6148502230644226,0.3209618031978607,0.9937819242477417,0.2237950563430786,0.20209509134292603,0.664892852306366,2.817640970878694,1.0316439867019653,1.789578914642334,0.618270218372345,0.30670371651649475,0.9960519075393677,0.21813128888607025,0.20128516852855682,0.551117479801178
71,2.803954601287842,1.021846055984497,1.7820932865142822,0.6152843832969666,0.31947460770606995,0.9939880967140198,0.2239036113023758,0.203343465924263,0.6333513855934143,2.808829683278658,1.0016107559204102,1.811214804649353,0.5908301472663879,0.33466482162475586,0.9948374032974243,0.21847863495349884,0.19937478005886078,0.7777777910232544
72,2.7894070744514465,0.9985492825508118,1.7908427715301514,0.609531044960022,0.3128962218761444,0.9938967823982239,0.22397959232330322,0.2031589299440384,0.7011727094650269,2.7909950906926455,0.9906061291694641,1.803279995918274,0.5920458436012268,0.3327544331550598,0.9948078989982605,0.21847863495349884,0.20093782246112823,0.736473560333252
73,2.7792202830314636,0.9976235628128052,1.7815816402435303,0.609292209148407,0.3089231550693512,0.9935758709907532,0.22409899532794952,0.20219279825687408,0.6906448006629944,2.7920333197978935,1.018870234489441,1.7760578393936157,0.6516151428222656,0.3094824552536011,0.9938650131225586,0.21795763075351715,0.20076414942741394,0.5473484992980957
74,2.770646631717682,0.9905279874801636,1.7801036834716797,0.6237407922744751,0.3030286729335785,0.9926392436027527,0.22412070631980896,0.20182371139526367,0.645824670791626,2.768562566741302,0.9837889671325684,1.7784161567687988,0.5960403084754944,0.30653005838394165,0.9954878687858582,0.21847863495349884,0.20128516852855682,0.6002071499824524
